Experiment,Val,Trial,Reward,Steps,RunTime
Gamma,1.0,309,-117.8271960825651,1000,15959.0
Gamma,1.0,310,-116.0004282155746,151,15959.0
Gamma,1.0,311,-90.46484435802792,1000,15959.0
Gamma,1.0,312,-48.98482385463159,1000,15959.0
Gamma,1.0,313,-109.84333740147292,142,15959.0
Gamma,1.0,314,-135.53818331612462,139,15959.0
Gamma,1.0,315,-31.360706318827877,1000,15959.0
Gamma,1.0,316,-47.341952786557194,1000,15959.0
Gamma,1.0,317,-50.50412517508481,1000,15959.0
Gamma,1.0,318,-47.2903087700874,1000,15959.0
Gamma,1.0,319,-45.752826247678584,1000,15959.0
Gamma,1.0,320,-58.12619086222499,1000,15959.0
Gamma,1.0,321,-68.33268451421982,1000,15959.0
Gamma,1.0,322,-107.53404496974605,123,15959.0
Gamma,1.0,323,-46.72391354751789,1000,15959.0
Gamma,1.0,324,-70.54991558417294,1000,15959.0
Gamma,1.0,325,-40.58111739021754,1000,15959.0
Gamma,1.0,326,-56.400682613886694,1000,15959.0
Gamma,1.0,327,-1135.8798740623306,465,15959.0
Gamma,1.0,328,-46.24360769311559,1000,15959.0
Gamma,1.0,329,-58.606035563042894,1000,15959.0
Gamma,1.0,330,-75.70130265584255,1000,15959.0
Gamma,1.0,331,-61.79190486955092,1000,15959.0
Gamma,1.0,332,-41.73337563319835,1000,15959.0
Gamma,1.0,333,-72.33865385376616,1000,15959.0
Gamma,1.0,334,-67.90274162700008,1000,15959.0
Gamma,1.0,335,-72.59003638441648,1000,15959.0
Gamma,1.0,336,-45.89707453422471,1000,15959.0
Gamma,1.0,337,-63.66320741530586,1000,15959.0
Gamma,1.0,338,-67.12612045471553,1000,15959.0
Gamma,1.0,339,-64.31216837401183,1000,15959.0
Gamma,1.0,340,-93.72479188938138,1000,15959.0
Gamma,1.0,341,-26.463168741984962,1000,15959.0
Gamma,1.0,342,-30.23512215071359,1000,15959.0
Gamma,1.0,343,-71.58916955490879,1000,15959.0
Gamma,1.0,344,-16.75687622587889,1000,15959.0
Gamma,1.0,345,-57.58763953233069,1000,15959.0
Gamma,1.0,346,-35.9109417421676,1000,15959.0
Gamma,1.0,347,-78.52201416995617,1000,15959.0
Gamma,1.0,348,-55.109097828883634,1000,15959.0
Gamma,1.0,349,-48.11274239745309,1000,15959.0
Gamma,1.0,350,-68.12736750868189,1000,15959.0
Gamma,1.0,351,-79.9446537676423,1000,15959.0
Gamma,1.0,352,-79.08605568269954,1000,15959.0
Gamma,1.0,353,-69.83498587662883,1000,15959.0
Gamma,1.0,354,-56.78426767996553,1000,15959.0
Gamma,1.0,355,-68.22958868598582,1000,15959.0
Gamma,1.0,356,-96.50246084996111,183,15959.0
Gamma,1.0,357,-79.53904471019301,1000,15959.0
Gamma,1.0,358,-127.44350334424594,145,15959.0
Gamma,1.0,359,-56.89400466083666,1000,15959.0
Gamma,1.0,360,-54.579591194830094,1000,15959.0
Gamma,1.0,361,-59.391232560440734,1000,15959.0
Gamma,1.0,362,-5.55345468240559,1000,15959.0
Gamma,1.0,363,-61.24595740291316,1000,15959.0
Gamma,1.0,364,-46.21226864425564,1000,15959.0
Gamma,1.0,365,-50.56940355214566,1000,15959.0
Gamma,1.0,366,-31.182532600376202,1000,15959.0
Gamma,1.0,367,-37.71249605143504,1000,15959.0
Gamma,1.0,368,-68.0771912109887,1000,15959.0
Gamma,1.0,369,-38.66060785045829,1000,15959.0
Gamma,1.0,370,-2.761092510247638,1000,15959.0
Gamma,1.0,371,-66.12726195765171,1000,15959.0
Gamma,1.0,372,-14.820365606815054,1000,15959.0
Gamma,1.0,373,-30.50066822783468,1000,15959.0
Gamma,1.0,374,-91.26820996698841,179,15959.0
Gamma,1.0,375,-60.38812690634212,1000,15959.0
Gamma,1.0,376,-45.25024508542013,1000,15959.0
Gamma,1.0,377,-87.88725499562415,1000,15959.0
Gamma,1.0,378,-44.89191331325673,1000,15959.0
Gamma,1.0,379,-53.028264921189276,1000,15959.0
Gamma,1.0,380,-23.336517368423625,1000,15959.0
Gamma,1.0,381,-45.447627296850776,1000,15959.0
Gamma,1.0,382,-8.400081698010803,1000,15959.0
Gamma,1.0,383,1.389921772799132,1000,15959.0
Gamma,1.0,384,-61.2407356329299,1000,15959.0
Gamma,1.0,385,-33.61849687609316,1000,15959.0
Gamma,1.0,386,-35.99748076675301,1000,15959.0
Gamma,1.0,387,-56.12366644237909,1000,15959.0
Gamma,1.0,388,-67.64527197043947,1000,15959.0
Gamma,1.0,389,-26.10947892845888,1000,15959.0
Gamma,1.0,390,-54.694809449269734,1000,15959.0
Gamma,1.0,391,-13.35351584911798,1000,15959.0
Gamma,1.0,392,-27.588818177336467,1000,15959.0
Gamma,1.0,393,-26.945570827346728,1000,15959.0
Gamma,1.0,394,-24.011217401237875,1000,15959.0
Gamma,1.0,395,-4.449717309247084,1000,15959.0
Gamma,1.0,396,-102.30483429834722,168,15959.0
Gamma,1.0,397,-37.001768466384625,1000,15959.0
Gamma,1.0,398,-41.30897293090881,1000,15959.0
Gamma,1.0,399,-79.36525725489247,216,15959.0
Gamma,1.0,400,-58.15220474279283,1000,15959.0
Gamma,1.0,401,-59.56288268464976,1000,15959.0
Gamma,1.0,402,-56.20000548630002,1000,15959.0
Gamma,1.0,403,-61.12494474457897,1000,15959.0
Gamma,1.0,404,-3.0706250516116804,1000,15959.0
Gamma,1.0,405,-97.70669229601802,282,15959.0
Gamma,1.0,406,2.834911031396545,1000,15959.0
Gamma,1.0,407,-23.010134138891736,1000,15959.0
Gamma,1.0,408,-109.13840429987506,228,15959.0
Gamma,1.0,409,-306.42367786585226,248,15959.0
Gamma,1.0,410,-17.480231905629225,280,15959.0
Gamma,1.0,411,-43.73442768055715,1000,15959.0
Gamma,1.0,412,-66.16328666437731,1000,15959.0
Gamma,1.0,413,-8.321735066565065,1000,15959.0
Gamma,1.0,414,-75.18673643614785,1000,15959.0
Gamma,1.0,415,-44.79208483632859,1000,15959.0
Gamma,1.0,416,-27.208562401426985,1000,15959.0
