Experiment,Val,Trial,Reward,Steps,RunTime
batch_sizes,256,110,-93.65423767932825,1000,10616.0
batch_sizes,256,111,-10.03849611742898,1000,10616.0
batch_sizes,256,112,-143.25140515603454,1000,10616.0
batch_sizes,256,113,-109.45012622178359,1000,10616.0
batch_sizes,256,114,-117.28075310672965,1000,10616.0
batch_sizes,256,115,-141.58893492511777,1000,10616.0
batch_sizes,256,116,-149.73242146764434,1000,10616.0
batch_sizes,256,117,-116.31993514345982,1000,10616.0
batch_sizes,256,118,-67.10244515197222,1000,10616.0
batch_sizes,256,119,-115.57120559395854,1000,10616.0
batch_sizes,256,120,-97.05160084875398,1000,10616.0
batch_sizes,256,121,-150.49757581073484,1000,10616.0
batch_sizes,256,122,-100.15459325289856,269,10616.0
batch_sizes,256,123,-71.1102404809963,242,10616.0
batch_sizes,256,124,-25.486375121466263,1000,10616.0
batch_sizes,256,125,-139.5082193802994,1000,10616.0
batch_sizes,256,126,-150.58444028871403,103,10616.0
batch_sizes,256,127,-143.8401389354365,1000,10616.0
batch_sizes,256,128,-146.031495149889,1000,10616.0
batch_sizes,256,129,-214.9691257217355,960,10616.0
batch_sizes,256,130,-154.74682420207074,1000,10616.0
batch_sizes,256,131,-101.71158376826476,1000,10616.0
batch_sizes,256,132,-102.41400405166432,1000,10616.0
batch_sizes,256,133,-115.10051045595506,540,10616.0
batch_sizes,256,134,-118.35203759060673,1000,10616.0
batch_sizes,256,135,-138.03045167181546,1000,10616.0
batch_sizes,256,136,-121.14550800381885,1000,10616.0
batch_sizes,256,137,-147.44010997897425,1000,10616.0
batch_sizes,256,138,-112.89627621384713,1000,10616.0
batch_sizes,256,139,-113.94942520776459,1000,10616.0
batch_sizes,256,140,-140.37541341106487,1000,10616.0
batch_sizes,256,141,-98.00879070369919,1000,10616.0
batch_sizes,256,142,-98.16976256489889,1000,10616.0
batch_sizes,256,143,-185.5166192620015,844,10616.0
batch_sizes,256,144,-98.16162129929708,1000,10616.0
batch_sizes,256,145,-61.82293709853448,1000,10616.0
batch_sizes,256,146,-106.5700008235225,1000,10616.0
batch_sizes,256,147,-97.95581042528586,1000,10616.0
batch_sizes,256,148,-147.44722428101198,1000,10616.0
batch_sizes,256,149,-103.90252218477801,1000,10616.0
batch_sizes,256,150,-88.48974163938699,1000,10616.0
batch_sizes,256,151,-106.00294946590236,1000,10616.0
batch_sizes,256,152,-66.49650065209586,1000,10616.0
batch_sizes,256,153,-111.13911297243516,1000,10616.0
batch_sizes,256,154,-81.23668118009668,1000,10616.0
batch_sizes,256,155,-131.04008781787786,641,10616.0
batch_sizes,256,156,-65.9523923216417,257,10616.0
batch_sizes,256,157,-91.34157614620482,1000,10616.0
batch_sizes,256,158,-192.09016385357626,797,10616.0
batch_sizes,256,159,-68.50107901865084,1000,10616.0
batch_sizes,256,160,-111.35874534724078,1000,10616.0
batch_sizes,256,161,-126.70541065918157,1000,10616.0
batch_sizes,256,162,-124.20422589388647,1000,10616.0
batch_sizes,256,163,-202.63875444818342,597,10616.0
batch_sizes,256,164,-91.50912543057429,1000,10616.0
batch_sizes,256,165,-113.73399547571053,1000,10616.0
batch_sizes,256,166,-77.49290733318041,1000,10616.0
batch_sizes,256,167,-117.38181281591895,1000,10616.0
batch_sizes,256,168,-81.28003402222926,1000,10616.0
batch_sizes,256,169,-43.138352241313676,1000,10616.0
batch_sizes,256,170,-164.54132525078043,1000,10616.0
batch_sizes,256,171,-31.403739911633203,1000,10616.0
batch_sizes,256,172,-91.08576674584397,1000,10616.0
batch_sizes,256,173,-145.83115401417393,598,10616.0
batch_sizes,256,174,-186.8292415062162,491,10616.0
batch_sizes,256,175,-185.4122227329997,335,10616.0
batch_sizes,256,176,-223.62092290482113,992,10616.0
batch_sizes,256,177,-118.29203820567352,209,10616.0
batch_sizes,256,178,-89.53428446568077,199,10616.0
batch_sizes,256,179,-100.49796148408076,205,10616.0
batch_sizes,256,180,-119.69010774104912,1000,10616.0
batch_sizes,256,181,-105.51892559116256,128,10616.0
batch_sizes,256,182,-86.89416667664172,1000,10616.0
batch_sizes,256,183,-117.68082728381377,1000,10616.0
batch_sizes,256,184,-94.43888688728195,153,10616.0
batch_sizes,256,185,-147.77697636488057,300,10616.0
batch_sizes,256,186,-86.6326363051366,279,10616.0
batch_sizes,256,187,-88.39907949037745,1000,10616.0
batch_sizes,256,188,-115.79921928257552,128,10616.0
batch_sizes,256,189,-154.583134824112,1000,10616.0
batch_sizes,256,190,-141.7530508447026,1000,10616.0
batch_sizes,256,191,-124.613195132362,155,10616.0
batch_sizes,256,192,-133.77395308796986,262,10616.0
batch_sizes,256,193,-153.13365979929964,1000,10616.0
batch_sizes,256,194,-103.60756495609418,1000,10616.0
batch_sizes,256,195,-58.14816744127761,1000,10616.0
batch_sizes,256,196,-119.8724013156157,499,10616.0
batch_sizes,256,197,-84.70150369629968,1000,10616.0
batch_sizes,256,198,-87.200985679396,128,10616.0
batch_sizes,256,199,-133.48755747745207,1000,10616.0
batch_sizes,256,200,-32.83098485717558,64,10616.0
batch_sizes,256,201,-101.88787642707258,1000,10616.0
batch_sizes,256,202,-68.76109635216821,120,10616.0
batch_sizes,256,203,-88.82299667797258,1000,10616.0
batch_sizes,256,204,-89.26639801771603,145,10616.0
batch_sizes,256,205,-82.57625431871145,1000,10616.0
batch_sizes,256,206,-163.3388914762433,102,10616.0
batch_sizes,256,207,-117.95448636211876,1000,10616.0
batch_sizes,256,208,-66.40625158245547,1000,10616.0
batch_sizes,256,209,-67.22795643560379,1000,10616.0
batch_sizes,256,210,-151.4748668472726,1000,10616.0
batch_sizes,256,211,-105.53010677836397,1000,10616.0
batch_sizes,256,212,-171.31527543185996,694,10616.0
batch_sizes,256,213,-68.35948439388893,75,10616.0
batch_sizes,256,214,-154.11686800046184,457,10616.0
batch_sizes,256,215,-111.36907710557401,1000,10616.0
batch_sizes,256,216,-67.00940837589549,97,10616.0
batch_sizes,256,217,-97.48917651042537,177,10616.0
batch_sizes,256,218,-79.7334755111974,312,10616.0
batch_sizes,256,219,-121.10023504948872,1000,10616.0
batch_sizes,256,220,-96.19768132204423,1000,10616.0
batch_sizes,256,221,-137.4905708263144,584,10616.0
batch_sizes,256,222,-119.28314950911074,1000,10616.0
batch_sizes,256,223,-103.46187514902907,1000,10616.0
batch_sizes,256,224,-67.31558444039784,1000,10616.0
batch_sizes,256,225,-99.66091484494781,409,10616.0
batch_sizes,256,226,-119.31275611156455,1000,10616.0
batch_sizes,256,227,-130.96984669211784,1000,10616.0
batch_sizes,256,228,-154.51106038434872,569,10616.0
batch_sizes,256,229,-117.00592227208686,1000,10616.0
batch_sizes,256,230,-112.23774941478464,1000,10616.0
batch_sizes,256,231,-93.44876849708982,209,10616.0
batch_sizes,256,232,-124.90049413023536,1000,10616.0
batch_sizes,256,233,-73.07336877732689,1000,10616.0
batch_sizes,256,234,-109.37632915475399,130,10616.0
batch_sizes,256,235,-78.21292253565746,1000,10616.0
batch_sizes,256,236,-79.62390860076516,1000,10616.0
batch_sizes,256,237,-106.76437663246385,270,10616.0
batch_sizes,256,238,-137.6556975884573,98,10616.0
batch_sizes,256,239,-125.64154704235048,1000,10616.0
batch_sizes,256,240,-122.45457678279773,1000,10616.0
batch_sizes,256,241,-94.33780898854162,1000,10616.0
batch_sizes,256,242,-102.0260504191219,322,10616.0
batch_sizes,256,243,-88.86092749461808,321,10616.0
batch_sizes,256,244,-178.93870103664457,316,10616.0
batch_sizes,256,245,-109.42123438305183,288,10616.0
batch_sizes,256,246,-132.68316537558505,1000,10616.0
batch_sizes,256,247,-121.77897600233342,1000,10616.0
batch_sizes,256,248,-67.35489378476885,130,10616.0
batch_sizes,256,249,-130.48415491929563,245,10616.0
batch_sizes,256,250,-94.29697543372617,1000,10616.0
batch_sizes,256,251,-189.57980125802223,121,10616.0
batch_sizes,256,252,-115.07172842876702,1000,10616.0
batch_sizes,256,253,-138.83029894066078,262,10616.0
batch_sizes,256,254,-121.15847637940519,232,10616.0
batch_sizes,256,255,-175.5029424656292,138,10616.0
batch_sizes,256,256,-149.74959428774895,81,10616.0
batch_sizes,256,257,-303.5032853650746,88,10616.0
batch_sizes,256,258,-135.4947964120077,1000,10616.0
batch_sizes,256,259,-210.15063554671926,97,10616.0
batch_sizes,256,260,-151.34411349801422,78,10616.0
batch_sizes,256,261,4.040574828004978,75,10616.0
batch_sizes,256,262,-115.22217909369186,1000,10616.0
batch_sizes,256,263,-79.30348976819096,1000,10616.0
batch_sizes,256,264,-95.3908978489495,128,10616.0
batch_sizes,256,265,-58.399283402695374,117,10616.0
batch_sizes,256,266,-36.21382022239681,1000,10616.0
batch_sizes,256,267,-197.73846007927983,656,10616.0
batch_sizes,256,268,-106.2857745419214,1000,10616.0
batch_sizes,256,269,-69.5679300462189,174,10616.0
batch_sizes,256,270,-199.88117225888556,642,10616.0
batch_sizes,256,271,-45.195293143023214,1000,10616.0
batch_sizes,256,272,-185.4473503323929,519,10616.0
batch_sizes,256,273,-51.20031514228029,1000,10616.0
batch_sizes,256,274,-177.0546187976754,200,10616.0
batch_sizes,256,275,-95.55307998131455,1000,10616.0
batch_sizes,256,276,-83.35087943335857,1000,10616.0
batch_sizes,256,277,-129.18944978901754,569,10616.0
batch_sizes,256,278,-139.81533214014726,128,10616.0
batch_sizes,256,279,-123.46662348657213,1000,10616.0
batch_sizes,256,280,-94.97630878121353,257,10616.0
batch_sizes,256,281,-246.83046210719905,892,10616.0
batch_sizes,256,282,-265.06860029928066,988,10616.0
batch_sizes,256,283,-29.22182476220678,101,10616.0
batch_sizes,256,284,-95.23311013436837,178,10616.0
batch_sizes,256,285,-48.448540906508065,1000,10616.0
batch_sizes,256,286,-116.4766856546043,351,10616.0
batch_sizes,256,287,-106.33825433124443,190,10616.0
batch_sizes,256,288,-133.56433114412476,1000,10616.0
batch_sizes,256,289,-207.3389005875903,806,10616.0
batch_sizes,256,290,-97.99208312863259,291,10616.0
batch_sizes,256,291,-126.307059801338,140,10616.0
batch_sizes,256,292,-99.01149489464498,62,10616.0
batch_sizes,256,293,-58.645761701572866,1000,10616.0
batch_sizes,256,294,-135.22988015956875,168,10616.0
batch_sizes,256,295,-124.54471491783579,81,10616.0
batch_sizes,256,296,-94.80373068169125,1000,10616.0
batch_sizes,256,297,-40.047306439536015,1000,10616.0
batch_sizes,256,298,-114.12332415727911,151,10616.0
batch_sizes,256,299,-73.7627853742352,1000,10616.0
batch_sizes,256,300,-77.77220283297837,120,10616.0
batch_sizes,256,301,-63.65179702558334,433,10616.0
batch_sizes,256,302,-78.79900264878634,1000,10616.0
batch_sizes,256,303,-121.9658217913223,84,10616.0
batch_sizes,256,304,-125.17934227788301,68,10616.0
batch_sizes,256,305,86.08489587556602,947,10616.0
batch_sizes,256,306,-80.23923387414095,203,10616.0
batch_sizes,256,307,-61.70505144099306,1000,10616.0
batch_sizes,256,308,-107.44888405297903,136,10616.0
batch_sizes,256,309,-91.0909992341562,1000,10616.0
batch_sizes,256,310,-83.35402699274059,197,10616.0
batch_sizes,256,311,-93.11181213936455,630,10616.0
batch_sizes,256,312,133.7584526590649,941,10616.0
batch_sizes,256,313,-68.22510574097882,1000,10616.0
batch_sizes,256,314,-63.20055559915618,219,10616.0
batch_sizes,256,315,-172.2130047592255,811,10616.0
batch_sizes,256,316,-64.66299768162997,185,10616.0
batch_sizes,256,317,-179.03079878180142,771,10616.0
batch_sizes,256,318,-70.26095858880839,156,10616.0
batch_sizes,256,319,-103.34276824237703,1000,10616.0
batch_sizes,256,320,-105.56842213099509,1000,10616.0
batch_sizes,256,321,-80.74833767387588,1000,10616.0
batch_sizes,256,322,-102.2515695440475,1000,10616.0
batch_sizes,256,323,-115.26682956982822,99,10616.0
batch_sizes,256,324,-70.97694942660513,1000,10616.0
batch_sizes,256,325,-94.31546026305163,1000,10616.0
batch_sizes,256,326,28.61823771275173,1000,10616.0
batch_sizes,256,327,-84.5963504598988,137,10616.0
batch_sizes,256,328,-25.967006388320215,1000,10616.0
batch_sizes,256,329,-45.51680886337899,1000,10616.0
batch_sizes,256,330,-60.86593286993987,1000,10616.0
batch_sizes,256,331,-59.02244408748675,196,10616.0
batch_sizes,256,332,-58.349836839441885,146,10616.0
batch_sizes,256,333,-62.65919612076989,1000,10616.0
batch_sizes,256,334,-72.33317405544759,161,10616.0
batch_sizes,256,335,-110.54872560446879,1000,10616.0
batch_sizes,256,336,83.21444723569088,901,10616.0
batch_sizes,256,337,-232.19828413165416,783,10616.0
batch_sizes,256,338,-205.00709391369963,909,10616.0
batch_sizes,256,339,-95.11811884845962,1000,10616.0
batch_sizes,256,340,-73.94767393730058,1000,10616.0
batch_sizes,256,341,-129.12431184492397,491,10616.0
batch_sizes,256,342,227.72690119966444,695,10616.0
batch_sizes,256,343,-72.48889274473002,135,10616.0
batch_sizes,256,344,-93.52518586681234,1000,10616.0
batch_sizes,256,345,-154.2103353834488,191,10616.0
batch_sizes,256,346,-101.19898988479882,245,10616.0
batch_sizes,256,347,161.87460656164328,498,10616.0
batch_sizes,256,348,-113.85033155749886,1000,10616.0
batch_sizes,256,349,43.74562995382772,1000,10616.0
batch_sizes,256,350,-57.40660659640173,1000,10616.0
batch_sizes,256,351,-86.79335312137752,1000,10616.0
batch_sizes,256,352,-54.491959382841785,1000,10616.0
batch_sizes,256,353,-149.15221083653643,1000,10616.0
batch_sizes,256,354,-103.16468304620105,226,10616.0
batch_sizes,256,355,-88.45698991000097,165,10616.0
batch_sizes,256,356,-117.69757506652988,1000,10616.0
batch_sizes,256,357,-309.6550105265479,990,10616.0
batch_sizes,256,358,-18.305673015289397,1000,10616.0
batch_sizes,256,359,-102.5500227374817,1000,10616.0
batch_sizes,256,360,-78.34160258214655,1000,10616.0
batch_sizes,256,361,-74.32069789550359,1000,10616.0
batch_sizes,256,362,180.04630412072646,431,10616.0
batch_sizes,256,363,-87.51522009250054,1000,10616.0
batch_sizes,256,364,-76.81353117092098,1000,10616.0
batch_sizes,256,365,-200.14141709549838,123,10616.0
batch_sizes,256,366,-64.49516491208547,344,10616.0
batch_sizes,256,367,-89.42733997691136,149,10616.0
batch_sizes,256,368,-94.4709702870235,1000,10616.0
batch_sizes,256,369,-466.890687369927,640,10616.0
batch_sizes,256,370,-76.27424467930558,162,10616.0
batch_sizes,256,371,-60.75872856999118,1000,10616.0
batch_sizes,256,372,-100.67630985031175,1000,10616.0
batch_sizes,256,373,-117.46215734458778,1000,10616.0
batch_sizes,256,374,-85.80772261123383,1000,10616.0
batch_sizes,256,375,-82.54603792215924,1000,10616.0
batch_sizes,256,376,-221.9177072203274,963,10616.0
batch_sizes,256,377,-64.36459054637977,146,10616.0
batch_sizes,256,378,-71.58401858592079,1000,10616.0
batch_sizes,256,379,-87.66121032721841,1000,10616.0
batch_sizes,256,380,-80.63926655495038,1000,10616.0
batch_sizes,256,381,-128.6424129572515,324,10616.0
batch_sizes,256,382,141.9443804780651,826,10616.0
batch_sizes,256,383,-125.71915302042697,125,10616.0
batch_sizes,256,384,-96.46421120424169,1000,10616.0
batch_sizes,256,385,-97.24306946027143,1000,10616.0
batch_sizes,256,386,-84.92773401218345,1000,10616.0
batch_sizes,256,387,-90.06705544184645,140,10616.0
batch_sizes,256,388,-119.64306711067879,1000,10616.0
batch_sizes,256,389,-114.86418216741166,1000,10616.0
batch_sizes,256,390,-263.9989794364517,87,10616.0
batch_sizes,256,391,-10.357529020900243,1000,10616.0
batch_sizes,256,392,-118.9672611057609,216,10616.0
batch_sizes,256,393,-64.30093561087213,1000,10616.0
batch_sizes,256,394,-132.05189207666282,220,10616.0
batch_sizes,256,395,-80.98234223694563,1000,10616.0
batch_sizes,256,396,-94.24250516822815,180,10616.0
batch_sizes,256,397,-63.03102885602746,1000,10616.0
batch_sizes,256,398,-87.72050025053251,1000,10616.0
batch_sizes,256,399,-118.45068844163161,285,10616.0
batch_sizes,256,400,-83.03451713353567,1000,10616.0
batch_sizes,256,401,-105.24383747242989,166,10616.0
batch_sizes,256,402,-64.25163702281054,355,10616.0
batch_sizes,256,403,-34.137797187271836,1000,10616.0
batch_sizes,256,404,-25.75889785681286,1000,10616.0
batch_sizes,256,405,-11.720428597020558,188,10616.0
batch_sizes,256,406,-85.108664624066,254,10616.0
batch_sizes,256,407,-30.8637096135678,1000,10616.0
batch_sizes,256,408,-130.78935517738304,223,10616.0
batch_sizes,256,409,139.20991150007592,912,10616.0
batch_sizes,256,410,-178.0294863833592,662,10616.0
batch_sizes,256,411,-96.31431294766291,1000,10616.0
batch_sizes,256,412,-59.08283817216526,1000,10616.0
batch_sizes,256,413,205.33422547895492,283,10616.0
batch_sizes,256,414,-79.1361917805945,1000,10616.0
batch_sizes,256,415,-25.691093724726745,1000,10616.0
batch_sizes,256,416,-61.14716363290403,1000,10616.0
batch_sizes,256,417,-89.2014894449077,1000,10616.0
batch_sizes,256,418,-68.1452797110374,1000,10616.0
batch_sizes,256,419,-84.31407359034154,148,10616.0
batch_sizes,256,420,-85.39676163786622,1000,10616.0
batch_sizes,256,421,-81.72371796536764,1000,10616.0
batch_sizes,256,422,-60.21337547780745,1000,10616.0
batch_sizes,256,423,-38.06389434827841,1000,10616.0
batch_sizes,256,424,-73.62444108153706,1000,10616.0
batch_sizes,256,425,-7.534274526944589,1000,10616.0
batch_sizes,256,426,-0.2919919180230375,1000,10616.0
batch_sizes,256,427,-66.32052573515485,1000,10616.0
batch_sizes,256,428,-74.59379649744741,1000,10616.0
batch_sizes,256,429,-48.963290807597076,99,10616.0
batch_sizes,256,430,-41.124951736936154,1000,10616.0
batch_sizes,256,431,2.5095384103632044,1000,10616.0
batch_sizes,256,432,-24.513516270476416,1000,10616.0
batch_sizes,256,433,-80.58038649218868,1000,10616.0
batch_sizes,256,434,-7.605193163708066,85,10616.0
batch_sizes,256,435,-22.440916775535435,1000,10616.0
batch_sizes,256,436,-80.86427327425241,1000,10616.0
batch_sizes,256,437,-48.980386181826304,1000,10616.0
batch_sizes,256,438,-17.513555136995393,1000,10616.0
batch_sizes,256,439,-0.06031447746312679,1000,10616.0
batch_sizes,256,440,-106.49034431075634,1000,10616.0
batch_sizes,256,441,-110.79305978824361,118,10616.0
batch_sizes,256,442,-80.40849739911572,1000,10616.0
batch_sizes,256,443,-58.44815712645289,1000,10616.0
batch_sizes,256,444,-78.90887860638679,1000,10616.0
batch_sizes,256,445,-106.55618402931002,1000,10616.0
batch_sizes,256,446,14.886341282162837,1000,10616.0
batch_sizes,256,447,-83.78196788691886,1000,10616.0
batch_sizes,256,448,-71.67722304358004,1000,10616.0
batch_sizes,256,449,-90.01044888350401,1000,10616.0
batch_sizes,256,450,-46.34660149335256,1000,10616.0
batch_sizes,256,451,-14.076472229798767,1000,10616.0
batch_sizes,256,452,-44.708680012124844,1000,10616.0
batch_sizes,256,453,204.846086121458,827,10616.0
batch_sizes,256,454,-47.54481175241929,1000,10616.0
batch_sizes,256,455,-73.24723358446334,1000,10616.0
batch_sizes,256,456,-50.08341191812853,1000,10616.0
batch_sizes,256,457,-108.03246248316835,1000,10616.0
batch_sizes,256,458,-13.226524530203017,1000,10616.0
batch_sizes,256,459,194.06333577066624,526,10616.0
batch_sizes,256,460,-16.930357871287253,1000,10616.0
batch_sizes,256,461,-50.723568626259855,1000,10616.0
batch_sizes,256,462,-84.23259756013199,1000,10616.0
batch_sizes,256,463,-50.92605207380366,1000,10616.0
batch_sizes,256,464,-38.232305448799366,1000,10616.0
batch_sizes,256,465,8.534248846250167,1000,10616.0
batch_sizes,256,466,-15.364331648656744,1000,10616.0
batch_sizes,256,467,-73.31678275785589,1000,10616.0
batch_sizes,256,468,-31.824954020331024,1000,10616.0
batch_sizes,256,469,-83.95193337663132,1000,10616.0
batch_sizes,256,470,-76.51542794820034,1000,10616.0
batch_sizes,256,471,-74.94314447666534,108,10616.0
batch_sizes,256,472,-55.34481475474849,1000,10616.0
batch_sizes,256,473,-44.12732246395956,1000,10616.0
batch_sizes,256,474,15.631273934280305,1000,10616.0
batch_sizes,256,475,-62.774051503097056,1000,10616.0
batch_sizes,256,476,-38.97891169272028,1000,10616.0
batch_sizes,256,477,-14.787628766024561,1000,10616.0
batch_sizes,256,478,-34.37948492962678,1000,10616.0
batch_sizes,256,479,-99.76216002776573,1000,10616.0
batch_sizes,256,480,-77.05418954699348,1000,10616.0
batch_sizes,256,481,19.529126126553013,1000,10616.0
batch_sizes,256,482,-62.88996525952679,1000,10616.0
batch_sizes,256,483,-77.10134083714424,1000,10616.0
batch_sizes,256,484,-1.5125129457129523,1000,10616.0
batch_sizes,256,485,-50.454811543736504,1000,10616.0
batch_sizes,256,486,-117.50868506395636,1000,10616.0
batch_sizes,256,487,-63.25071732250035,1000,10616.0
batch_sizes,256,488,-104.30175196954751,1000,10616.0
batch_sizes,256,489,-35.225222922477684,1000,10616.0
batch_sizes,256,490,-46.489210335711185,1000,10616.0
batch_sizes,256,491,-11.093503583132566,1000,10616.0
batch_sizes,256,492,-63.838666860613614,126,10616.0
batch_sizes,256,493,-47.69265683683545,1000,10616.0
batch_sizes,256,494,-8.863782913589509,1000,10616.0
batch_sizes,256,495,-85.16122610820864,1000,10616.0
batch_sizes,256,496,-4.243211650791984,1000,10616.0
batch_sizes,256,497,-50.580202993190035,1000,10616.0
batch_sizes,256,498,-31.516969304817067,1000,10616.0
batch_sizes,256,499,11.125226026969502,1000,10616.0
batch_sizes,256,500,-2.781582892114079,1000,10616.0
batch_sizes,256,501,-68.41492877745632,1000,10616.0
batch_sizes,256,502,-54.87447813798449,1000,10616.0
batch_sizes,256,503,-25.151346778886595,1000,10616.0
batch_sizes,256,504,-28.680033116455338,1000,10616.0
batch_sizes,256,505,-25.9998735158125,1000,10616.0
